cm_key,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45
70093,Charge      ,0,6237,3,27,1188,0.3157,0.231,178399,1,4.9751,Produce            ,16,1,0,0,760.02,0,124.42,0,221.59,1525.54,0,4.57,183.74,182.64,5.67,0,0,0,0,0,0,0,0,45928.04,17921.31,11056.06,18012.87,0,0,0,0,0,0
70094,Charge      ,0,0,5,24,381,0.0754,0,2918974,0,3.0741,Unknown            ,11,1,0,127.73,95.84,56.9,94.42,191.97,86.62,0,0,515.93,512.29,128.78,899.44,0,0,0,0,0,0,0,0,6677.08,8279.88,2239.34,7631.52,0,0,0,0,0,0
70095,Charge      ,0,26730,2,237,771,0.7969,0.2682,1104150,0,6.1578,Durable goods      ,9,1,0,429.03,0,48.51,0,1100.18,572.51,0,1964.99,1152.24,122.82,247.26,1027.8,0,0,0,0,0,0,0,0,43496.31,18560.95,10035.04,16649.37,0,0,0,0,0,0
70096,Charge      ,1,0,6,15,190,0.0901,0.3466,1267680,1,0.657,Non durable goods  ,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,347.2,0,0,12141.41,0,0,0,880.3,4295.62,0,0,0,2,0,0,2,0
70097,Charge      ,0,0,4,2,0,0.015,0,2918974,0,1.9223,Unknown            ,10,1,0,26.72,0,0,0,0,0,0,0,812.06,112.88,276.51,648.43,0,0,0,0,0,0,0,0,4524.19,0,0,0,0,0,0,0,0,0
70098,Charge      ,0,0,2,3,0,0.8212,0,61007,0,4.5083,Construction       ,12,1,0,81.33,0,0,0,0,0,0,0,1135.99,5201.54,5542.93,794.6,1512.15,270.01,0,0,188229.02,0,0,0,150611.04,0,0,0,1,0,0,0,0,0
70099,Charge      ,0,0,2,5,490,0.0627,0.1831,179703,1,2.83,Entertainment      ,13,1,0,161.07,0,0,0,0,0,0,0,0,0,0,0,149.46,0,0,0,5737.95,7856.17,0,0,9767.21,10804.35,0,0,0,0,0,0,0,0
70100,Charge      ,3,0,3,184,2539,4.0412,0.4275,2157703,1,6.5421,Manufacturing      ,12,1,0,7,125.14,1929.42,21.37,2220.64,2393.4,9781.75,2216.98,313.28,3365.56,3024.33,654.51,0,0,0,0,0,0,0,0,395754.35,183899.76,40089.7,97606.57,0,0,0,0,0,0
70101,Charge      ,1,0,2,92,272,0.1272,0.3243,515787,0,5.1643,Misc services      ,13,1,0,454.4,17.82,17.82,17.82,0,0,95.91,0,1368.87,105.36,879.25,594.98,0,0,0,0,0,0,0,0,15329.7,7433.37,7277.13,8188.45,0,0,0,0,0,0
70102,Charge      ,1,90882,3,52,381,0.2813,0.2682,118845,0,5.1774,Produce            ,15,1,0,0,0,0,0,1166.4,291.6,3247.57,777.6,160.76,774.45,641.48,293.73,838.3,392.55,220.08,285.39,28691.74,19928.01,13990.48,15571.45,49313.85,20528.67,14676.68,15670.38,0,0,0,0,0,0
70103,Charge      ,0,16038,0,103,207,0.0145,0,2918974,0,0,Unknown            ,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150.09,44.52,231.02,162.2,0,0,0,0,0,0
70104,Charge      ,3,42768,3,125,1406,2.5307,0.4907,5142612,1,5.9596,Household          ,13,1,1,1192.4,748.76,426.44,398.59,2659.39,3143.24,2754.32,2535.05,3160.12,144.84,2075.33,1229.63,0,0,0,0,0,0,0,0,395559.02,132268.67,64326.63,178908.65,0,0,0,0,0,0
70105,Charge      ,3,14701,11,41,381,0.2485,0,2918974,0,2.4312,Unknown            ,18,1,0,198.11,1.76,1.76,5.41,1786.14,1601.51,1068.11,770.4,38.63,87.65,86.37,39.91,1602.9,1390.33,1890.4,2069.63,18104.83,21858.78,20947.57,23389.32,29443.57,14934.98,24231.03,28732.9,1,0,0,0,0,0
70106,Charge      ,2,157172,2,223,763,0.0067,0,2918974,0,0.663,Unknown            ,14,1,1,17.81,0,0,13.32,0,0,0,0,169.06,28.74,150.96,46.84,0,0,0,0,2721.68,3240.6,3907.41,2958.83,1784.2,1565.22,1497.68,1607.36,1,0,0,0,0,0
70107,Charge      ,0,16038,3,36,981,0.0248,0,2918974,1,0.7147,Unknown            ,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915.24,1030.99,430.26,592.1,0,0,0,0,0,0
70108,Charge      ,2,0,4,17,272,0.2815,0.3466,470079,0,4.3671,Non durable goods  ,17,1,0,0,0,210.34,473.93,0,0,0,0,77.55,65.84,71.84,71.55,0,0,0,0,0,0,0,0,41850.95,15662.64,21639.26,29574.07,0,0,0,0,0,0
70109,Charge      ,0,22453,9,7,207,0.7969,0,2918974,0,1.8753,Finance            ,8,1,0,0,0,0,0,2011.59,0,0,0,1760.92,1655.81,3022.29,394.44,0,0,0,0,7878.52,8797.45,1775.62,0,25514.13,8137.11,0,0,0,0,0,0,0,0
70110,Charge      ,1,149688,3,17,166,0.5038,0.1155,108783,0,5.8566,Finance            ,13,1,1,280.78,5.48,0,946.56,0,293.69,554.42,0,119.63,10.94,85.25,45.32,318.53,302.54,209.65,283.52,43191.47,36817.6,17575,18009.93,38397.79,23180.87,16569.83,16801.61,0,1,0,0,0,0
70111,Charge      ,0,10157,4,150,706,0.4322,0.1155,1980750,0,4.5977,Construction       ,13,1,1,1290.09,73.81,85.18,11765.13,1661.68,914.74,337.86,4613.77,538.45,919.24,1070.6,387.09,0,0,0,0,0,0,0,0,52338.2,21477.51,36483.53,44966.89,0,0,0,0,0,0
70112,Charge      ,0,75913,4,355,1790,0.7969,0.652,12299265,1,5.24,Manufacturing      ,8,1,0,324,841.81,319.82,216.99,15523.04,6372.89,12434.39,8028.42,2307.94,256.67,231.33,2333.28,5913.95,5057.14,6661.91,7716.28,60713.28,63950.86,62736.79,51411.52,85682.88,48871.54,67092.76,51789.35,1,0,0,1,0,0
70113,Charge      ,0,32076,3,11,0,0.0015,0,2918974,0,0.4537,Consumables        ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,1118.34,0,167.6,0,0,0,0,0,0
70114,Charge      ,2,0,0,23,906,0.4496,0,52710,1,4.68,Misc services      ,16,1,0,1219.09,191.28,1058.8,399.57,736.5,0,0,0,3434.27,251.6,579.85,3106.02,0,0,0,0,0,0,0,0,69354.21,58227.24,55234.59,75927.27,0,0,0,0,0,0
70115,Charge      ,0,0,0,47,1971,0.7969,0.6148,4912260,1,6.6608,Construction       ,14,1,0,1235.04,1922.96,4625.14,4208.78,6773.17,1927.06,14377.92,2566.34,582.73,4146.51,2275.31,2453.93,3268.64,2602.68,1771.01,2056.92,581558.72,828510.51,633713.96,686152.54,881429.65,860523.73,727290.6,727431.72,1,0,0,0,0,0
70116,Charge      ,0,0,4,44,381,0.0769,0.231,261459,0,3.9961,Social services    ,7,1,0,133.64,0,0,0,0,0,0,0,330.37,42.65,162.52,210.5,0,0,0,0,0,0,0,0,19878.5,1187.75,3019.88,2600.95,0,0,0,0,0,0
70117,Charge      ,0,0,3,84,1962,0.637,0.3662,836541,1,5.6023,Construction       ,15,1,2,430.79,502.33,6.14,91.62,2196.78,0,426.57,657.07,0,0,0,0,1741.56,1028.68,852.14,1326.21,117652.45,109741.73,148634.5,151038.03,64113.71,39589.87,79230.75,59528.45,1,0,0,0,0,0
70118,Charge      ,2,53460,2,117,1079,0.5561,0,2918974,1,3.9387,Unknown            ,20,1,0,49.53,68.75,164.58,125.83,0,0,0,0,33.35,287.42,191.34,129.43,0,0,0,0,0,0,0,0,20896.88,22810.63,39089.6,11679.89,0,0,0,0,0,0
70119,Charge      ,0,187110,7,8,0,0.0129,0.3838,437946,0,0.6422,Misc services      ,8,1,0,0,0,0,0,0,0,116.28,0,2.68,1.41,0.06,4.03,0,0,0,0,0,0,0,0,1277.94,1433.34,8651.73,789.84,0,0,0,0,0,0
70120,Charge      ,1,165726,4,131,1634,0.8011,0.3838,1584600,0,2.3675,Finance            ,11,1,1,288.93,6256.75,341.97,441.09,0,0,0,680.4,15.95,91.15,74.19,32.91,42.33,575.06,464.51,629.92,36392.32,38669.22,30700.91,38282.88,23088.95,50773.68,29985.31,49652.61,0,0,1,0,0,0
70121,Charge      ,1,0,3,96,981,2.6579,0.1831,261459,1,6.5578,Household          ,14,1,0,21.33,14.22,14.36,9.77,1833.68,257.95,3223.87,979.47,1034.45,689.46,583.48,1140.43,640.06,455.67,392.32,722.59,151712.26,201678.24,168169.42,167207.25,220843.75,264553.99,168112.34,170702.46,0,0,0,0,0,0
70122,Charge      ,1,369408,4,82,607,0.7279,0.231,363622,0,6.0974,Personal services  ,9,1,0,712.8,0.89,675.38,709.98,2177.14,3421.26,1106.35,524.92,911.23,50.72,731.22,230.73,0,0,0,0,0,0,0,0,153178.76,58554.02,84814.32,93809.62,0,0,0,0,0,0
70123,Charge      ,1,4455,12,12,245,0.2092,0.4817,689301,0,5.3804,Consumables        ,13,1,0,398.95,5.56,5.33,108.15,0,0,0,0,167.73,75.12,228.65,14.2,0,0,0,0,0,0,0,0,77102.25,17451.42,19618.37,19692.11,0,0,0,0,0,0
70124,Charge      ,5,0,2,304,2109,0.2159,0.4817,3729576,1,4.2013,Household          ,8,1,0,152.23,178.16,1062.17,0,1467.02,1689.93,904.25,730.74,224.29,815.87,56.11,984.05,0,0,0,0,0,0,0,0,27073.17,27539.75,18464.16,15735.25,0,0,0,0,0,0
70125,Charge      ,2,0,4,243,482,0.0114,0,2918974,0,0.545,Unknown            ,11,1,0,34.75,0,18.92,18.92,91.11,178.81,0,113.18,8.07,0.5,0.41,8.16,0,0,0,0,0,0,0,0,2016.71,1185.05,1216.86,701.62,0,0,0,0,0,0
70126,Charge      ,4,0,4,28,381,0.9231,0.2986,922791,0,5.9131,Household          ,14,1,0,64.13,82.84,42.75,332.33,6311.6,9759.37,10704.15,5775.1,58.55,48.93,54.35,53.13,0,0,0,0,0,0,0,0,86423.52,59922.13,60411.86,59438.5,0,0,0,0,0,0
70127,Charge      ,0,0,4,126,272,0.7969,0.2682,266189,0,1.8626,Personal services  ,12,1,4,2544.87,352.62,1884.86,1675.99,2054.57,9.12,1693.38,295.86,11.04,534.7,246.48,299.26,0,0,0,0,0,0,0,0,41608.16,8066.94,25619.09,24028.23,0,0,0,0,0,0
70128,Charge      ,5,0,3,93,754,1.0719,0.3662,0,0,6.1084,Personal services  ,15,1,1,0,0,0,13.32,12358.57,247.57,4459.53,11318.47,2942.14,1061.73,22.1,3981.77,680.2,197.82,699.48,472.75,74742.3,51672.44,44210.38,65604.74,88749,40515.49,49478.03,61943.22,1,0,0,0,0,0
70129,Charge      ,0,0,0,173,981,0.0426,0.2682,459534,1,0.8342,Household          ,16,1,0,774.24,10.68,0,0,0,0,0,0,3.51,17.39,11.07,9.83,0,0,0,0,0,0,0,0,3080.97,4303.13,5400.35,2912.36,0,0,0,0,0,0
70130,Charge      ,0,0,2,136,1771,0.7969,0.4993,3850138,1,6.2527,Durable goods      ,8,1,1,120.29,80.19,80.19,991.68,6267.65,5062.52,4047.19,17696.51,5772.86,13657.85,116.69,19314.02,0,0,0,0,0,0,0,0,199145.74,167469.08,93073.25,180066.66,0,0,1,0,0,0
70131,Charge      ,1,253935,9,8,0,0.1884,0,2918974,0,1.4648,Unknown            ,11,1,0,0,0,0,0,0,0,578.33,0,45.49,77.35,95.96,26.88,113.21,142.76,77.52,97.57,17666.62,36607.45,23362.06,8800.66,6583.89,17131.27,9838.8,0,1,1,0,0,0,0
70132,Charge      ,0,7484,6,3,106,0.2897,0,2918974,0,1.4763,Unknown            ,11,1,0,27.58,0,0,0,2014.18,0,724.34,650.45,0,0,0,0,0,0,0,0,0,0,0,0,42601.68,2415.24,1473.95,1877.18,0,0,0,0,0,0
70133,Charge      ,1,0,0,94,375,0.05,0.5669,888409,0,1.5656,Misc services      ,10,1,0,0,0,0,382.24,0,0,0,537.73,32.37,20.62,24.6,28.39,0,0,0,0,0,0,0,0,6383.01,5425.8,1856.18,3852.21,0,0,0,0,0,0
70134,Charge      ,1,0,2,231,490,0.3691,0.1155,313633,0,6.3834,Non durable goods  ,9,1,1,0,0,0,28.59,0,0,0,0,562.76,110.59,220.4,452.95,240.37,195.87,134.1,116.65,11883.61,4997.98,67654.38,80370.16,68043.83,4210.44,25340.03,22413.57,0,1,0,0,0,0
70135,Charge      ,2,0,9,28,545,0.0395,0,2918974,0,2.5034,Unknown            ,14,1,0,72.87,110.39,0,0,0,0,0,118.2,147.39,11.17,24.94,133.62,8.74,36.89,191.33,488.2,2981.87,5300.66,1882.39,4520.84,3961.33,4828.94,1970.64,4793.3,0,0,0,0,0,0
70136,Charge      ,1,0,1,35,735,1.6605,0,0,1,3.1029,Office supplies    ,10,1,0,847.06,150.43,61.28,35.63,18130.71,11475.48,2782.6,54.28,21.51,3.47,12.19,12.79,1486.4,1450.76,1506.75,2152.88,68723.61,59785.85,36884.9,22741.08,104910.6,50415.15,42378.5,24734.67,0,0,1,0,0,0
70137,Charge      ,0,0,1,224,528,0.0695,0.1155,87153,0,2.0449,Personal services  ,11,1,2,0,0,1840.06,0,0,0,0,0,149.43,158.98,108.06,200.35,0,0,0,0,0,0,0,0,3185.71,2837.33,5502.07,3093.17,0,0,0,0,0,0
70138,Charge      ,0,0,0,215,981,0.1555,0.1155,168395,1,3.086,Social services    ,15,1,0,0,212.94,0,0,0,0,0,29.62,811.67,374,418.72,766.95,0,0,0,0,0,0,0,0,5125.92,11288.32,2095.03,7370.56,0,0,0,0,0,0
70139,Charge      ,0,2673,4,12,190,0.0672,0.231,277305,0,1.5875,Non durable goods  ,12,1,0,0,0,0,18.91,774.24,1534.88,1091.5,810.44,1.24,9.54,8.66,2.12,0,0,0,0,0,0,0,0,5611.29,5582.92,7847.36,3958.16,0,0,0,0,0,0
70140,Charge      ,1,434629,7,3,981,0.3728,0.4907,1026408,1,5.2732,Entertainment      ,15,1,0,0,0,0,0,127.73,0,0,0,15.11,151.21,70.36,95.96,136.8,70.95,0,0,89952.94,19736.15,11852.3,12799.54,71816.22,12657.82,3963.93,5046.26,1,0,0,0,0,0
70141,Charge      ,0,16038,3,7,817,0.7969,0,2918974,1,2.5495,Social services    ,16,1,0,80.66,0,0,0,274.38,0,0,0,2.02,51.05,48.64,4.43,0,0,0,0,0,0,0,0,50223.53,38071.05,32783.54,0,0,0,0,0,0,0
70142,Charge      ,0,0,2,117,207,0.3626,0.4993,1840265,0,2.6616,Social services    ,14,1,1,222.2,207.82,950.28,902.21,979.31,139.45,1811.77,151.46,932.77,39.25,274.03,697.99,0,0,0,0,0,0,0,0,25956.4,23909.79,22955.41,27048.37,0,0,0,0,0,0
70143,Charge      ,0,0,5,108,776,0.7969,0.1155,0,1,2.1446,Finance            ,12,1,0,0,0,0,0,0,1735.41,0,304.45,0,0,0,0,30.89,88.93,29.03,78.15,9095.43,6191.25,5063.9,4860.49,10700.13,7573.23,4661.38,9825.13,0,1,0,0,1,0
70144,Charge      ,0,21384,8,36,1013,0.0548,0.1155,126768,0,0.7669,Household          ,12,1,0,0,0,0,0,95.56,0,59.34,452.41,2.51,4.72,4.08,3.15,325.34,198.55,520.79,570.83,4142.53,2556.88,11390.29,6224.83,9329.29,2104.19,8373.27,6988.29,1,0,1,0,0,1
70145,Charge      ,0,13365,5,14,981,0.0827,0,2918974,1,0.9539,Unknown            ,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4852.8,2069.24,1550.72,2361.12,0,0,0,0,0,0
70146,Charge      ,0,59340,2,217,588,0.0236,0.231,205998,0,2.8675,Household          ,11,1,1,0,0,0,0,0,0,0,1465.73,0,0,0,0,0,0,0,0,2775.38,2460.06,1756.23,3444.66,3157.57,1330.36,1659.61,3758.66,1,0,0,0,0,0
70147,Charge      ,1,0,3,90,769,0.1607,0.1831,182229,0,5.2278,Apparel,13,1,2,79.22,12.13,36.5,11.54,240.51,954.74,0,382.77,300.8,1337.87,1261.81,376.86,0,0,0,0,0,0,0,0,24475.19,84670.57,115875.43,158776.92,0,0,0,0,0,0
70148,Charge      ,2,0,4,34,829,0.3464,0.2682,237690,0,4.4064,Social services    ,12,1,0,467.38,223.38,82.77,127.34,7254.97,505.78,0,1123.53,470.42,437.04,176.07,731.39,0,0,0,0,0,0,0,0,47766.11,21547.33,30552.77,22110.33,0,0,0,0,0,0
70149,Charge      ,4,0,1,17,857,1.1876,0.1831,138753,0,4.895,Entertainment      ,15,1,0,182.55,277.54,905.41,177.18,434.62,1743.91,2271.23,2392.5,2239.88,3602.62,2623.35,3219.15,0,0,0,0,0,0,0,0,133454.99,84121.63,86119.6,79692.03,0,0,0,0,0,0
70150,Charge      ,3,93555,4,9,0,0.0666,0,2918974,0,0.9084,Personal services  ,13,1,0,0,0,0,0,0,0,0,0,78.29,12.38,8.02,82.65,0,0,0,0,0,0,0,0,5364.18,2294.62,14116.48,7176.27,0,0,0,0,0,0
70151,Charge      ,1,0,3,82,432,0.0397,0.1155,237690,0,2.3554,Social services    ,11,1,1,12.48,6.72,8.64,5.76,0,0,0,72.03,11.85,1.55,12.83,0.57,0,0,0,0,0,0,0,0,2620.43,1708.36,3888.48,3578.27,0,0,0,0,0,0
70152,Charge      ,1,0,4,12,436,0.1105,0,2918974,0,1.1346,Unknown            ,9,1,0,0,0,0,0,442.69,676.15,406.13,372.73,185.48,46.3,138.95,92.83,0,0,0,0,0,0,0,0,13793.37,8454.85,5310.21,5925.97,0,0,0,0,0,0
70153,Charge      ,4,0,2,355,4830,3.6827,0.8047,0,1,3.6261,Manufacturing      ,13,1,0,729.5,191.57,86.2,37.78,12755.54,8550.48,18407.04,7475.45,175.24,782.55,755.2,202.59,0,0,0,0,0,0,0,0,75351.52,103807.1,189022.36,47571.48,0,0,0,0,0,0
70154,Charge      ,1,0,4,28,893,0.1753,0,2918974,0,2.8153,Misc services      ,11,1,0,351.28,129.66,99.02,1922.37,0,0,481.92,0,258.94,261.56,123.46,397.04,63.12,0,35.76,162.47,17282.43,9798.62,14267.44,18921.98,27594.93,9580.6,14874.74,16368.54,1,0,0,1,0,0
70155,Charge      ,1,0,0,115,1030,0.3925,0.2986,356535,1,4.6597,Misc services      ,15,1,0,15258.62,2893.1,1449.43,1566.69,1010.43,0,0,0,266.61,805.3,1022.42,49.49,609.25,635.69,582.68,943.84,24984.64,27456.1,46963.74,32974.95,61899.55,23797.18,49491.92,29692.38,1,0,0,0,0,0
70156,Charge      ,0,0,5,139,381,0.0924,0.1155,72099,0,2.5529,Personal services  ,13,1,0,87.29,0,0,117.6,0,34.9,815.17,0,135.88,67.76,18.09,185.55,582.04,518.45,673.5,577.91,8969.66,10617.98,9551.95,8611.61,13369.5,11367.76,11381.2,7725.35,0,0,0,0,0,0
70157,Charge      ,0,96228,2,161,755,0.1437,0.1155,110922,0,2.2871,Misc services      ,16,1,1,57.77,131.57,57.79,86.68,1742.05,1061.84,1319.19,0,6.28,61.68,34.63,33.33,0,0,0,0,0,0,0,0,11367.5,9251.53,8823.39,5128.72,0,0,0,0,0,0
70158,Charge      ,0,0,2,46,981,0.9538,0.2986,334328,1,4.8802,Entertainment      ,14,1,0,142.42,136.39,3432.92,89.01,0,208.67,5095.82,1539.74,563.82,380.8,897.86,46.76,389.2,624.14,311.54,454.09,34970.48,58314.58,196799.85,43801.27,58237.04,66919.01,261765.99,56157.27,0,0,0,0,0,0
70159,Charge      ,2,50787,3,12,245,0.0582,0.1831,120505,0,3.7301,Transport          ,15,1,0,0,0,0,267.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18260.66,10388.46,8797.23,10313.06,0,0,0,0,0,0
70160,Charge      ,1,0,2,160,380,0.1318,0.3838,475380,0,1.3217,Social services    ,14,1,1,375.42,60.89,221.54,51.54,0,15.5,328.98,0,17.14,91.1,77.82,30.42,0,0,0,0,0,0,0,0,23830.54,7616.45,4429,10862.91,0,0,0,0,0,0
70161,Charge      ,0,0,4,21,190,0.358,0.1155,46333,0,3.6033,Entertainment      ,15,1,0,6.42,94.66,0,0,0,0,0,634.7,16.89,10.4,24.46,2.83,463.52,582.23,416.89,459.1,42953.55,23287.35,15239.77,16057.7,32164.19,28099.47,18140.25,16805.52,0,2,1,0,0,0
70162,Charge      ,3,232016,2,28,1923,0.6027,0.1831,109846,0,1.4078,Personal services  ,10,1,1,216.98,86.43,20.2,43.5,0,0,0,0,103.6,81.47,59.86,125.21,0,0,0,0,0,0,0,0,31240.58,22359.76,22217.6,20365.64,0,0,0,0,0,0
70163,Charge      ,0,0,2,7,367,0.148,0,0,0,2.7434,Office supplies    ,14,1,0,39.4,82.89,10.67,2.91,252.48,0,973.24,386.86,8.22,17.37,7.09,18.5,122.82,147.9,537.61,0,7209.85,10592.04,9770.61,5425.57,9756.21,8868.75,11811.79,5052.73,1,0,0,0,0,0
70164,Charge      ,0,0,3,2,0,0.1272,0.1155,0,0,1.9584,Misc services      ,11,1,0,918.38,0,0,0,581.22,0,0,0,632.7,161.16,474.15,319.71,0,0,0,0,0,0,0,0,34674.87,0,0,0,0,0,0,0,0,0
70165,Charge      ,0,213840,2,41,1863,10,0.5226,4100218,0,6.9961,Misc services      ,17,1,0,3076.77,333.22,46.1,17.8,1308.02,2955.75,0,4273.64,194.18,1403.34,750.18,847.34,0,0,0,0,1511213.98,2138929,1821933.48,1848325.01,2440960.81,1811057.13,1623352.5,1627753.99,0,1,0,0,0,0
70166,Charge      ,0,160380,5,188,1962,0.0889,0,102999,1,3.5373,Personal services  ,12,1,0,55.16,0,0,160.29,453.79,0,0,693.47,49.56,216.54,93.11,172.99,0,0,0,0,0,0,0,0,12735.36,8862.14,5188.87,7157.65,0,0,0,0,0,0
70167,Charge      ,5,0,3,20,2899,2.4544,0.2682,473415,1,6.245,Construction       ,16,1,0,506.78,170.01,68.79,108.38,1098.74,2538.31,0,48.57,2060.36,1425.62,2619.87,866.11,8121.51,8192.37,9094.67,7557.02,407443.64,338650.66,339065.65,480399.38,318164.05,165820.53,142405.38,233420.83,2,0,1,1,0,0
70168,Charge      ,0,80190,4,8,0,0.0069,0.2682,360314,0,0.1941,Social services    ,8,1,0,44.53,101.38,79.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956.58,363.41,1586,13827.98,0,0,0,0,0,0
70169,Charge      ,0,17820,2,39,1062,0.7969,0,2918974,1,3.3429,Unknown            ,14,1,0,16.91,0,144.31,0,11.2,1595.05,299.14,11.93,0,0,0,0,921.16,829.9,475.14,635.42,13843.23,24274.46,36305.77,18255.8,26507.85,21991.91,46521.91,38576.21,0,0,0,0,0,0
70170,Charge      ,0,0,5,85,983,0.7969,0.1155,41199,0,0,Produce            ,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.45,2080.21,0,0,0,0,0,0
70171,Charge      ,0,42768,3,161,281,0.7969,0.1155,79230,0,1.8782,Finance            ,13,1,0,4.45,0,0,0,433.49,186.2,607.99,24.3,266.26,188.48,149.6,305.14,783.47,640.26,788.64,799.12,11994.71,9787.26,10380.68,9658.35,13685.44,8142.08,7865.66,12151.39,2,1,0,0,0,0
70172,Charge      ,6,40095,2,273,2348,2.5086,0.4513,1848531,1,5.1671,Social services    ,14,1,0,4555.78,2779.24,3152.11,5470.53,20917.42,8676.77,5878.56,7168.27,753.02,7860.61,6710.17,1903.46,0,0,0,0,0,0,0,0,198957.97,139295.58,94140.49,118873.9,0,0,0,0,0,0
70173,Charge      ,0,0,6,155,207,0.7969,0.1155,190152,0,1.7317,Finance            ,11,1,0,782.02,104.75,102.32,55.08,553.31,265.36,0,0,42.93,166.05,66.56,142.42,0,0,0,0,0,0,0,0,20395.52,10393.97,9237.41,6343.02,0,0,0,0,0,0
70174,Charge      ,0,0,5,54,1472,0.7969,0,2918974,0,1.9622,Manufacturing      ,13,1,0,520.51,0,102.86,0,619.26,0,0,782.51,0,0,0,0,0,0,0,0,0,0,0,0,34624.93,18033.89,22906.66,23917.7,0,0,0,0,0,0
70175,Charge      ,0,10692,3,28,381,0.0268,0,61007,0,1.0277,Misc services      ,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163.06,2224.98,5139.98,1096.6,0,0,0,0,0,0
70176,Charge      ,4,5880,4,31,1656,0.7642,0.1831,134397,1,6.5626,Misc services      ,15,1,0,0,0,1658.47,1332.05,0,0,303.73,0,0,0,0,0,0,0,0,0,0,0,0,0,77435.75,85965.49,34391.67,39913.75,0,0,0,0,0,0
70177,Charge      ,11,320760,4,2,0,0.5663,0.7081,5654213,0,6.2778,Unknown            ,8,0,0,614.79,0,109.53,28.51,330.21,162.99,0,0,1515.52,620.72,1239.04,897.2,0,0,0,0,0,0,0,0,109588.92,67405.54,92516.32,59863.39,0,0,0,0,0,0
70178,Charge      ,0,133650,1,83,1253,0.6303,0,53876,0,2.8812,Construction       ,14,1,0,340.07,53.44,63.25,65.26,1328.83,1369.02,477.31,305.22,300.84,212.54,268.79,244.59,786.32,886.48,782.91,1134.52,26054.03,36327.5,27015.26,17057.59,44462.2,42093.95,23049.57,19241.58,0,0,0,0,0,0
70179,Charge      ,0,101574,2,35,0,0.0111,0,43576,0,0.7128,Unknown            ,10,1,0,6.22,4.45,0,0,0,0,0,0,9.09,10.91,3.88,16.12,117.81,74.08,119.12,113.85,2460.79,1489.2,2714.07,1586.24,2455.34,1019.77,2928.49,2699.62,0,0,1,0,0,0
70180,Charge      ,0,0,1,80,1362,0.7969,0.3662,443688,1,6.0233,Personal services  ,10,1,0,3711.75,342.95,605.89,6059.58,1257.17,1206.38,9603.92,830.88,1919.24,1078.23,1393.51,1603.96,0,0,0,0,0,0,0,0,123113.31,74603.07,59712.85,86517.1,0,0,0,0,0,0
70181,Charge      ,5,2673,3,2,1482,0.7196,0.3243,74839,0,4.1846,Office supplies    ,8,1,1,98.47,65.65,325.51,75.74,10711.44,560.81,88913.54,123.29,1267.2,2687.1,2828.98,1125.32,0,0,0,0,0,0,0,0,60449.58,24383.41,130881.61,16783.19,0,0,0,0,0,0
70182,Charge      ,1,0,4,17,490,0.1465,0.1155,134063,0,3.1569,Durable goods      ,15,1,0,280.39,199.74,631.68,18.25,406.26,0,0,325.19,95.11,488.79,270.73,313.17,337.41,349.81,351.07,363.91,25072.22,27181.29,19021.35,27209.07,13955.18,13316.31,9015.6,8831.55,0,0,0,0,0,0
70183,Charge      ,0,0,3,4,0,0.7969,0,2918974,0,2.5965,Non durable goods  ,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11218.81,256.83,0,0,0,0,0,0,0,0
70184,Charge      ,1,53460,1,109,436,0.1812,0,42578,0,1.8831,Social services    ,15,1,0,1.77,568.11,184.55,389.21,0,0,0,0,57.32,6.87,47.73,16.46,0,0,0,0,0,0,0,0,16479.43,10756.88,8610.6,12269.02,0,0,0,0,0,0
70185,Charge      ,5,0,0,283,3580,4.0165,0,2918974,1,6.4535,Manufacturing      ,16,1,1,3962.49,3783.48,7416.84,17833.11,51027.56,29641.3,18108.21,39838.89,10775.9,4775.45,15025.43,525.92,3587.12,3197.92,3452.81,5396.28,283438.83,288122.47,186277.67,400512.72,427147.13,309514.61,171424.69,362512.41,3,0,0,3,0,0
